caller_file,caller_line,caller_func,callee_file,callee_line,callee_func,calls,edge_tottime_approx,edge_cumtime_approx,callee_tottime_total,callee_cumtime_total
~,0,<built-in method time.sleep>,~,0,<built-in method builtins.round>,110,0.00039217900000000004,0.00039217900000000004,2.247218867,2.247218867
configuration_recovery.py,181,_bipartite_bitstring_correcting,~,0,<built-in method builtins.round>,795526,2.246826688,2.246826688,2.247218867,2.247218867
~,0,<built-in method time.sleep>,~,0,<built-in method builtins.sorted>,1,0.000604709,0.000604709,0.094550615,0.094550615
numeric.py,1437,moveaxis,~,0,<built-in method builtins.sorted>,2,6.514000000000001e-06,6.514000000000001e-06,0.094550615,0.094550615
selected_ci.py,194,des_des_linkstr,~,0,<built-in method builtins.sorted>,119,0.09393939200000001,0.09393939200000001,0.094550615,0.094550615
direct_spin1.py,178,absorb_h1e,~,0,<built-in method builtins.sum>,15,1.9493e-05,1.9493e-05,1.9493e-05,1.9493e-05
iostream.py,584,_rotate_buffer,~,0,<method '__exit__' of '_thread.RLock' objects>,1,9.93e-07,9.93e-07,9.93e-07,9.93e-07
threading.py,1155,_wait_for_tstate_lock,~,0,<method 'acquire' of '_thread.lock' objects>,1,1.405e-06,1.405e-06,1.405e-06,1.405e-06
queue.py,97,empty,~,0,<method '__exit__' of '_thread.lock' objects>,2,1.063e-06,1.063e-06,1.063e-06,1.063e-06
iostream.py,577,_flush_buffer,~,0,<method 'close' of '_io.StringIO' objects>,1,5.63e-07,5.63e-07,5.63e-07,5.63e-07
iostream.py,577,_flush_buffer,~,0,<method 'getvalue' of '_io.StringIO' objects>,1,1.167e-06,1.167e-06,1.167e-06,1.167e-06
ioloop.py,541,time,~,0,<built-in method time.time>,2,2.381e-06,2.381e-06,2.381e-06,2.381e-06
einsumfunc.py,1057,einsum,~,0,<built-in method time.sleep>,0,0.0,0.0,2333.5730948640003,2569.229248729
_arraysetops_impl.py,342,_unique1d,~,0,<built-in method time.sleep>,11,0.000122888,0.000122888,2333.5730948640003,2569.229248729
linalg_helper.py,291,davidson1,~,0,<built-in method time.sleep>,2,0.00771633,0.008532311,2333.5730948640003,2569.229248729
selected_ci.py,48,contract_2e,~,0,<built-in method time.sleep>,0,0.0,0.0,2333.5730948640003,2569.229248729
selected_ci.py,519,make_rdm2s,~,0,<built-in method time.sleep>,88,79.950185071,79.971887996,2333.5730948640003,2569.229248729
configuration_recovery.py,59,recover_configurations,~,0,<built-in method time.sleep>,186,0.044031004000000006,0.08442599,2333.5730948640003,2569.229248729
fermion.py,435,solve_sci_batch,~,0,<built-in method time.sleep>,3,2.6517712020000004,102.957023819,2333.5730948640003,2569.229248729
selected_ci.py,568,make_rdm2,~,0,<built-in method time.sleep>,763,759.026731734,843.673529519,2333.5730948640003,2569.229248729
selected_ci.py,758,contract_2e,~,0,<built-in method time.sleep>,1527,1490.33806365,1491.1261571290001,2333.5730948640003,2569.229248729
selected_ci.py,230,des_des_linkstr_tril,~,0,<built-in method time.sleep>,0,0.0,0.0,2333.5730948640003,2569.229248729
base_events.py,738,time,~,0,<built-in method time.monotonic>,5,1.2810000000000001e-05,1.2810000000000001e-05,1.2810000000000001e-05,1.2810000000000001e-05
selected_ci.py,313,kernel_fixed_space,~,0,<built-in method time.process_time>,15,0.002345058,0.002345058,0.0032473660000000002,0.0032473660000000002
