filename,lineno,func,prim_calls,total_calls,tottime,cumtime,molecule
fromnumeric.py,3068,prod,795649,795649,1.313238441,9.094797549,N2
_ufunc_config.py,426,__exit__,15,15,2.6445000000000002e-05,5.9940000000000005e-05,N2
fromnumeric.py,828,argpartition,15,15,0.000111031,0.013893817000000001,N2
fromnumeric.py,1085,argsort,25,25,9.064e-05,0.07891903900000001,N2
fromnumeric.py,1402,searchsorted,5,5,1.9616e-05,0.000159982,N2
fromnumeric.py,2609,cumsum,1592091,1592091,1.9566434840000002,10.508213312,N2
multiarray.py,678,result_type,15,15,3.9010000000000004e-06,3.9010000000000004e-06,N2
multiarray.py,750,dot,922,922,0.000447637,0.000447637,N2
multiarray.py,1185,packbits,1,1,2.43e-07,2.43e-07,N2
multiarray.py,1243,unpackbits,1,1,2.86e-07,2.86e-07,N2
numeric.py,456,_count_nonzero_dispatcher,795648,795648,0.183984848,0.183984848,N2
numeric.py,1433,_moveaxis_dispatcher,2,2,7.13e-07,7.13e-07,N2
_ufunc_config.py,400,__init__,15,15,1.1474e-05,1.1474e-05,N2
_twodim_base_impl.py,371,tri,88,88,0.00273979,0.008368417000000001,N2
_twodim_base_impl.py,159,eye,15,15,0.00031170700000000004,0.000417198,N2
fromnumeric.py,89,_wrapreduction_any_all,73,73,0.000457417,0.001350642,N2
getlimits.py,712,max,176,176,0.00035426500000000004,0.00035426500000000004,N2
fromnumeric.py,51,_wrapfunc,1592328,1592328,1.76684309,8.646064203,N2
_internal.py,278,data_as,3404,3404,0.00765237,0.032334077,N2
_twodim_base_impl.py,888,tril_indices,88,88,0.003746178,0.024297870000000003,N2
__init__.py,517,cast,3404,3404,0.024622405,0.024681707,N2
iostream.py,584,_rotate_buffer,1,1,2.4519e-05,2.5512000000000002e-05,N2
iostream.py,165,_check_mp_mode,1,1,1.984e-06,5.488000000000001e-06,N2
iostream.py,162,_is_master_process,1,1,1.922e-06,3.5040000000000002e-06,N2
iostream.py,219,<lambda>,1,1,7.189e-06,0.001719699,N2
iostream.py,214,send_multipart,1,1,4.08e-06,8.1068e-05,N2
iostream.py,466,_schedule_in_thread,1,1,5.264e-06,6.1338e-05,N2
iostream.py,577,_flush_buffer,1,1,6.8720000000000004e-06,3.4114e-05,N2
iostream.py,198,closed,1,1,2.65e-07,2.65e-07,N2
iostream.py,202,schedule,1,1,1.1289000000000002e-05,7.6988e-05,N2
iostream.py,221,_really_send,1,1,1.5217e-05,0.0017125100000000002,N2
zmqstream.py,533,sending,2,2,3.8740000000000005e-06,1.9200000000000003e-05,N2
zmqstream.py,547,_run_callback,2,2,1.5607e-05,0.0018511600000000001,N2
zmqstream.py,654,_rebuild_io_state,2,2,1.3822e-05,0.0001229,N2
iostream.py,107,_handle_event,2,2,1.3477000000000002e-05,0.0017959610000000002,N2
zmqstream.py,677,_update_handler,2,2,6.327000000000001e-06,7.4641e-05,N2
jsonutil.py,39,_ensure_tzinfo,2,2,1.616e-06,1.616e-06,N2
zmqstream.py,529,receiving,4,4,2.886e-06,2.886e-06,N2
~,0,<method 'disable' of '_lsprof.Profiler' objects>,1,1,0.000186219,0.000186219,N2
session.py,672,sign,1,1,1.08e-06,3.216e-06,N2
session.py,273,msg_header,1,1,4.018e-06,5.3169000000000005e-05,N2
ioloop.py,541,time,2,2,3.4600000000000003e-06,5.8410000000000005e-06,N2
ioloop.py,596,call_later,1,1,4.513000000000001e-06,5.6074000000000006e-05,N2
session.py,97,json_packer,4,4,1.0009e-05,0.000132955,N2
queue.py,209,_qsize,2,2,1.452e-06,2.848e-06,N2
ioloop.py,742,_run_callback,1,1,6.105e-06,0.00047936100000000003,N2
session.py,599,msg_id,1,1,6.7140000000000004e-06,1.1139000000000001e-05,N2
session.py,280,extract_header,1,1,5.745e-06,5.925e-06,N2
session.py,201,utcnow,1,1,7.610000000000001e-06,4.6266e-05,N2
session.py,643,msg_header,1,1,4.267e-06,7.1838e-05,N2
attrsettr.py,66,_get_attr_opt,4,4,8.1668e-05,9.680700000000001e-05,N2
queue.py,97,empty,2,2,1.1415e-05,1.5326000000000002e-05,N2
session.py,646,msg,1,1,9.993e-06,9.1944e-05,N2
events.py,111,__init__,1,1,4.6910000000000005e-06,1.559e-05,N2
threading.py,601,is_set,1,1,4.04e-07,4.04e-07,N2
selectors.py,275,_key_from_fd,2,2,3.322e-06,3.322e-06,N2
base_events.py,543,_check_closed,1,1,5.870000000000001e-07,5.870000000000001e-07,N2
traitlets.py,2373,validate,1,1,3.097e-06,4.459e-06,N2
base_events.py,1907,_add_callback,2,2,7.856e-06,9.931e-06,N2
traitlets.py,689,__get__,14,14,1.1696000000000001e-05,2.4057e-05,N2
base_events.py,738,time,5,5,1.2493e-05,2.5303e-05,N2
base_events.py,2017,get_debug,1,1,1.66e-07,1.66e-07,N2
base_events.py,747,call_later,1,1,4.52e-06,3.4139e-05,N2
encoder.py,183,encode,4,4,1.3412000000000001e-05,9.816100000000001e-05,N2
traitlets.py,720,__set__,1,1,4.6130000000000006e-06,3.2159e-05,N2
typing.py,1492,__subclasscheck__,2,2,7.643000000000001e-06,2.5215e-05,N2
events.py,36,__init__,1,1,9.411e-06,1.0899e-05,N2
__init__.py,183,dumps,4,4,1.8332e-05,0.000118658,N2
encoder.py,105,__init__,4,4,2.165e-06,2.165e-06,N2
traitlets.py,731,_validate,1,1,7.0300000000000005e-06,2.213e-05,N2
typing.py,2187,cast,3,3,4.49e-07,4.49e-07,N2
threading.py,1155,_wait_for_tstate_lock,1,1,2.832e-06,4.237e-06,N2
typing.py,392,inner,6,6,3.4112e-05,6.4527e-05,N2
typing.py,1285,__hash__,4,4,2.8381e-05,3.0415000000000003e-05,N2
typing.py,1221,__instancecheck__,2,2,8.311e-06,3.3526000000000004e-05,N2
~,0,<built-in method _contextvars.copy_context>,1,1,1.322e-06,1.322e-06,N2
threading.py,1222,is_alive,1,1,5.733e-06,1.0374000000000001e-05,N2
enum.py,1543,_get_value,42,42,3.8774000000000005e-05,6.0479e-05,N2
enum.py,1550,__or__,8,8,3.1965e-05,7.830200000000001e-05,N2
enum.py,1561,__and__,6,6,2.6672e-05,6.822100000000001e-05,N2
enum.py,720,__call__,20,20,2.758e-05,4.6531000000000006e-05,N2
