caller_file,caller_line,caller_func,callee_file,callee_line,callee_func,calls,edge_tottime_approx,edge_cumtime_approx,callee_tottime_total,callee_cumtime_total
selected_ci.py,914,__array_finalize__,~,0,<built-in method builtins.getattr>,234,6.9103e-05,6.9103e-05,0.18702515700000003,0.18702515700000003
lapack.py,1025,_compute_lwork,~,0,<built-in method builtins.getattr>,72,7.092700000000001e-05,7.092700000000001e-05,0.18702515700000003,0.18702515700000003
_linalg.py,123,_makearray,~,0,<built-in method builtins.getattr>,6,3.0650000000000003e-06,3.0650000000000003e-06,0.18702515700000003,0.18702515700000003
fromnumeric.py,51,_wrapfunc,~,0,<built-in method builtins.getattr>,108280,0.043900311000000004,0.043900311000000004,0.18702515700000003,0.18702515700000003
<frozen importlib._bootstrap>,1390,_handle_fromlist,~,0,<built-in method builtins.hasattr>,4,3.492e-06,3.492e-06,2.4240000000000002e-05,2.4240000000000002e-05
traitlets.py,740,_cross_validate,~,0,<built-in method builtins.hasattr>,1,1.5320000000000001e-06,1.5320000000000001e-06,2.4240000000000002e-05,2.4240000000000002e-05
_function_base_impl.py,249,flip,~,0,<built-in method builtins.hasattr>,1,4.6900000000000003e-07,4.6900000000000003e-07,2.4240000000000002e-05,2.4240000000000002e-05
misc.py,677,check_sanity,~,0,<built-in method builtins.hasattr>,24,1.7357e-05,1.7357e-05,2.4240000000000002e-05,2.4240000000000002e-05
traitlets.py,731,_validate,~,0,<built-in method builtins.hasattr>,1,1.39e-06,1.39e-06,2.4240000000000002e-05,2.4240000000000002e-05
typing.py,1285,__hash__,~,0,<built-in method builtins.hash>,4,2.239e-06,2.239e-06,2.239e-06,2.239e-06
<frozen importlib._bootstrap>,1390,_handle_fromlist,~,0,<built-in method builtins.isinstance>,4,1.188e-06,1.188e-06,0.063931057,0.064064339
socket.py,709,send_multipart,~,0,<built-in method builtins.isinstance>,7,1.424e-06,1.424e-06,0.063931057,0.064064339
session.py,687,serialize,~,0,<built-in method builtins.isinstance>,2,6.47e-07,6.47e-07,0.063931057,0.064064339
session.py,751,send,~,0,<built-in method builtins.isinstance>,3,1.833e-06,1.833e-06,0.063931057,0.064064339
jsonutil.py,108,json_default,~,0,<built-in method builtins.isinstance>,2,2.8800000000000004e-07,2.8800000000000004e-07,0.063931057,0.064064339
linalg_helper.py,291,davidson1,~,0,<built-in method builtins.isinstance>,12,3.6010000000000003e-06,3.6010000000000003e-06,0.063931057,0.064064339
_decomp.py,284,eigh,~,0,<built-in method builtins.isinstance>,36,1.0979000000000001e-05,1.0979000000000001e-05,0.063931057,0.064064339
direct_spin1.py,178,absorb_h1e,~,0,<built-in method builtins.isinstance>,6,1.807e-06,1.807e-06,0.063931057,0.064064339
selected_ci.py,313,kernel_fixed_space,~,0,<built-in method builtins.isinstance>,6,3.323e-06,3.323e-06,0.063931057,0.064064339
bit_array.py,67,__init__,~,0,<built-in method builtins.isinstance>,1,4.3800000000000003e-07,4.3800000000000003e-07,0.063931057,0.064064339
addons.py,822,_unpack_nelec,~,0,<built-in method builtins.isinstance>,102,4.6984e-05,4.6984e-05,0.063931057,0.064064339
addons.py,206,_stand_sym_code,~,0,<built-in method builtins.isinstance>,96,2.453e-05,2.453e-05,0.063931057,0.064064339
direct_spin1.py,920,eig,~,0,<built-in method builtins.isinstance>,6,3.411e-06,3.411e-06,0.063931057,0.064064339
_sparse.py,10,issparse,~,0,<built-in method builtins.isinstance>,36,6.6912e-05,0.00017334000000000002,0.063931057,0.064064339
logger.py,219,new_logger,~,0,<built-in method builtins.isinstance>,12,6.229e-06,6.229e-06,0.063931057,0.064064339
core.py,6607,isMaskedArray,~,0,<built-in method builtins.isinstance>,36,1.0455e-05,1.0455e-05,0.063931057,0.064064339
fromnumeric.py,2255,sum,~,0,<built-in method builtins.isinstance>,207747,0.063709325,0.063709325,0.063931057,0.064064339
fromnumeric.py,1639,diagonal,~,0,<built-in method builtins.isinstance>,12,3.941e-06,3.941e-06,0.063931057,0.064064339
fromnumeric.py,1846,ravel,~,0,<built-in method builtins.isinstance>,2,9.800000000000001e-07,9.800000000000001e-07,0.063931057,0.064064339
zmqstream.py,547,_run_callback,~,0,<built-in method builtins.isinstance>,2,6.1280000000000005e-06,3.5119e-05,0.063931057,0.064064339
session.py,280,extract_header,~,0,<built-in method builtins.isinstance>,1,1.73e-07,1.73e-07,0.063931057,0.064064339
traitlets.py,2373,validate,~,0,<built-in method builtins.isinstance>,1,4.4300000000000004e-07,4.4300000000000004e-07,0.063931057,0.064064339
encoder.py,183,encode,~,0,<built-in method builtins.isinstance>,8,2.267e-06,2.267e-06,0.063931057,0.064064339
typing.py,1492,__subclasscheck__,~,0,<built-in method builtins.isinstance>,4,2.137e-06,2.137e-06,0.063931057,0.064064339
enum.py,1543,_get_value,~,0,<built-in method builtins.isinstance>,70,2.1614e-05,2.1614e-05,0.063931057,0.064064339
_linalg.py,148,_commonType,~,0,<built-in method builtins.issubclass>,6,2.2820000000000003e-06,2.2820000000000003e-06,0.111890026,0.111897888
_linalg.py,2566,norm,~,0,<built-in method builtins.issubclass>,1,5.12e-07,5.12e-07,0.111890026,0.111897888
_type_check_impl.py,265,iscomplexobj,~,0,<built-in method builtins.issubclass>,36,1.1546000000000001e-05,1.1546000000000001e-05,0.111890026,0.111897888
_linalg.py,128,isComplexType,~,0,<built-in method builtins.issubclass>,12,2.5510000000000002e-06,2.5510000000000002e-06,0.111890026,0.111897888
numerictypes.py,288,issubclass_,~,0,<built-in method builtins.issubclass>,131762,0.099353351,0.099353351,0.111890026,0.111897888
numerictypes.py,470,issubdtype,~,0,<built-in method builtins.issubclass>,65881,0.012515016,0.012515016,0.111890026,0.111897888
typing.py,1492,__subclasscheck__,~,0,<built-in method builtins.issubclass>,2,4.768e-06,1.2630000000000001e-05,0.111890026,0.111897888
_function_base_impl.py,343,iterable,~,0,<built-in method builtins.iter>,72,2.5728e-05,2.5728e-05,2.5728e-05,2.5728e-05
selectors.py,451,select,~,0,<built-in method builtins.len>,3,1.362e-06,1.362e-06,0.039746015,0.039746015
base_events.py,1922,_run_once,~,0,<built-in method builtins.len>,4,1.347e-06,1.347e-06,0.039746015,0.039746015
session.py,751,send,~,0,<built-in method builtins.len>,7,1.4990000000000002e-06,1.4990000000000002e-06,0.039746015,0.039746015
numeric.py,1373,normalize_axis_tuple,~,0,<built-in method builtins.len>,8,3.05e-06,3.05e-06,0.039746015,0.039746015
_internal.py,448,_promote_fields,~,0,<built-in method builtins.len>,20,4.799e-06,4.799e-06,0.039746015,0.039746015
numeric.py,1437,moveaxis,~,0,<built-in method builtins.len>,4,7.510000000000001e-07,7.510000000000001e-07,0.039746015,0.039746015
_linalg.py,2566,norm,~,0,<built-in method builtins.len>,1,2.97e-07,2.97e-07,0.039746015,0.039746015
_arraysetops_impl.py,144,unique,~,0,<built-in method builtins.len>,1,1.1460000000000001e-06,1.1460000000000001e-06,0.039746015,0.039746015
_function_base_impl.py,1324,diff,~,0,<built-in method builtins.len>,13,4.0320000000000005e-06,4.0320000000000005e-06,0.039746015,0.039746015
linalg_helper.py,166,_fill_heff_hermitian,~,0,<built-in method builtins.len>,72,1.3028000000000001e-05,1.3028000000000001e-05,0.039746015,0.039746015
linalg_helper.py,1409,_qr,~,0,<built-in method builtins.len>,6,1.21e-06,1.21e-06,0.039746015,0.039746015
numpy_helper.py,478,take_2d,~,0,<built-in method builtins.len>,72,1.7519e-05,1.7519e-05,0.039746015,0.039746015
linalg_helper.py,291,davidson1,~,0,<built-in method builtins.len>,114,3.4878e-05,3.4878e-05,0.039746015,0.039746015
_decomp.py,284,eigh,~,0,<built-in method builtins.len>,36,1.0017e-05,1.0017e-05,0.039746015,0.039746015
selected_ci.py,175,cre_des_linkstr,~,0,<built-in method builtins.len>,48,1.3087e-05,1.3087e-05,0.039746015,0.039746015
cistring.py,113,_strs2occslst,~,0,<built-in method builtins.len>,12,2.5e-06,2.5e-06,0.039746015,0.039746015
selected_ci.py,289,make_hdiag,~,0,<built-in method builtins.len>,12,2.246e-06,2.246e-06,0.039746015,0.039746015
selected_ci.py,313,kernel_fixed_space,~,0,<built-in method builtins.len>,12,3.773e-06,3.773e-06,0.039746015,0.039746015
subsampling.py,96,postselect_by_hamming_right_and_left,~,0,<built-in method builtins.len>,1,4.3100000000000003e-07,4.3100000000000003e-07,0.039746015,0.039746015
fermion.py,66,__post_init__,~,0,<built-in method builtins.len>,12,4.574000000000001e-06,4.574000000000001e-06,0.039746015,0.039746015
subsampling.py,147,subsample,~,0,<built-in method builtins.len>,2,8.850000000000001e-07,8.850000000000001e-07,0.039746015,0.039746015
configuration_recovery.py,59,recover_configurations,~,0,<built-in method builtins.len>,1,1.8000000000000002e-07,1.8000000000000002e-07,0.039746015,0.039746015
selected_ci.py,769,get_init_guess,~,0,<built-in method builtins.len>,12,2.8570000000000003e-06,2.8570000000000003e-06,0.039746015,0.039746015
lapack.py,1025,_compute_lwork,~,0,<built-in method builtins.len>,36,8.306e-06,8.306e-06,0.039746015,0.039746015
_arraysetops_impl.py,327,reshape_uniq,~,0,<built-in method builtins.len>,1,5.19e-07,5.19e-07,0.039746015,0.039746015
_arraysetops_impl.py,131,_unpack_tuple,~,0,<built-in method builtins.len>,108210,0.039597805,0.039597805,0.039746015,0.039746015
numeric.py,1736,indices,~,0,<built-in method builtins.len>,36,1.1098000000000001e-05,1.1098000000000001e-05,0.039746015,0.039746015
iostream.py,107,_handle_event,~,0,<built-in method builtins.len>,2,6.09e-07,6.09e-07,0.039746015,0.039746015
queue.py,209,_qsize,~,0,<built-in method builtins.len>,2,8.56e-07,8.56e-07,0.039746015,0.039746015
session.py,273,msg_header,~,0,<built-in method builtins.locals>,1,2.511e-06,2.511e-06,2.511e-06,2.511e-06
selectors.py,451,select,~,0,<built-in method builtins.max>,3,3.6240000000000004e-06,3.6240000000000004e-06,0.00010437300000000001,0.00010437300000000001
base_events.py,1922,_run_once,~,0,<built-in method builtins.max>,1,5.930000000000001e-07,5.930000000000001e-07,0.00010437300000000001,0.00010437300000000001
session.py,751,send,~,0,<built-in method builtins.max>,1,1.7020000000000002e-06,1.7020000000000002e-06,0.00010437300000000001,0.00010437300000000001
linalg_helper.py,291,davidson1,~,0,<built-in method builtins.max>,36,9.625800000000001e-05,9.625800000000001e-05,0.00010437300000000001,0.00010437300000000001
asyncio.py,210,call_at,~,0,<built-in method builtins.max>,1,2.1960000000000002e-06,2.1960000000000002e-06,0.00010437300000000001,0.00010437300000000001
base_events.py,1922,_run_once,~,0,<built-in method builtins.min>,1,7.81e-07,7.81e-07,5.2048e-05,5.465e-05
linalg_helper.py,1490,_normalize_xt_,~,0,<built-in method builtins.min>,30,3.4957000000000004e-05,3.4957000000000004e-05,5.2048e-05,5.465e-05
linalg_helper.py,291,davidson1,~,0,<built-in method builtins.min>,6,5.375e-06,5.375e-06,5.2048e-05,5.465e-05
counts.py,45,bit_array_to_arrays,~,0,<built-in method builtins.min>,2,1.0935000000000001e-05,1.3537000000000001e-05,5.2048e-05,5.465e-05
~,0,<built-in method time.sleep>,~,0,<built-in method builtins.round>,10,3.5050000000000005e-05,3.5050000000000005e-05,0.21015449100000003,0.21015449100000003
configuration_recovery.py,181,_bipartite_bitstring_correcting,~,0,<built-in method builtins.round>,65871,0.21011944100000002,0.21011944100000002,0.21015449100000003,0.21015449100000003
numeric.py,1437,moveaxis,~,0,<built-in method builtins.sorted>,2,8.387000000000001e-06,8.387000000000001e-06,8.387000000000001e-06,8.387000000000001e-06
direct_spin1.py,178,absorb_h1e,~,0,<built-in method builtins.sum>,6,5.2890000000000005e-06,5.2890000000000005e-06,5.2890000000000005e-06,5.2890000000000005e-06
iostream.py,584,_rotate_buffer,~,0,<method '__exit__' of '_thread.RLock' objects>,1,8.690000000000001e-07,8.690000000000001e-07,8.690000000000001e-07,8.690000000000001e-07
threading.py,1155,_wait_for_tstate_lock,~,0,<method 'acquire' of '_thread.lock' objects>,1,1.2790000000000002e-06,1.2790000000000002e-06,1.2790000000000002e-06,1.2790000000000002e-06
queue.py,97,empty,~,0,<method '__exit__' of '_thread.lock' objects>,2,1.2220000000000001e-06,1.2220000000000001e-06,1.2220000000000001e-06,1.2220000000000001e-06
iostream.py,577,_flush_buffer,~,0,<method 'close' of '_io.StringIO' objects>,1,4.42e-07,4.42e-07,4.42e-07,4.42e-07
iostream.py,577,_flush_buffer,~,0,<method 'getvalue' of '_io.StringIO' objects>,1,2.076e-06,2.076e-06,2.076e-06,2.076e-06
ioloop.py,541,time,~,0,<built-in method time.time>,2,1.294e-06,1.294e-06,1.294e-06,1.294e-06
_arraysetops_impl.py,342,_unique1d,~,0,<built-in method time.sleep>,0,0.0,0.0,0.0045642980000000005,0.006998753000000001
configuration_recovery.py,59,recover_configurations,~,0,<built-in method time.sleep>,14,0.00441917,0.006706112,0.0045642980000000005,0.006998753000000001
base_events.py,738,time,~,0,<built-in method time.monotonic>,5,5.517000000000001e-06,5.517000000000001e-06,5.517000000000001e-06,5.517000000000001e-06
selected_ci.py,313,kernel_fixed_space,~,0,<built-in method time.process_time>,6,2.4854000000000003e-05,2.4854000000000003e-05,0.000186855,0.000186855
logger.py,182,timer_debug1,~,0,<built-in method time.process_time>,36,0.00012052200000000001,0.00012052200000000001,0.000186855,0.000186855
logger.py,200,__init__,~,0,<built-in method time.process_time>,6,4.1479e-05,4.1479e-05,0.000186855,0.000186855
selected_ci.py,313,kernel_fixed_space,~,0,<built-in method time.perf_counter>,6,2.9980000000000003e-06,2.9980000000000003e-06,2.3994e-05,2.3994e-05
logger.py,182,timer_debug1,~,0,<built-in method time.perf_counter>,36,1.6853e-05,1.6853e-05,2.3994e-05,2.3994e-05
logger.py,200,__init__,~,0,<built-in method time.perf_counter>,6,4.143e-06,4.143e-06,2.3994e-05,2.3994e-05
session.py,751,send,~,0,<built-in method posix.getpid>,1,6.43e-07,6.43e-07,4.789e-06,4.789e-06
iostream.py,495,_flush,~,0,<built-in method posix.getpid>,1,2.122e-06,2.122e-06,4.789e-06,4.789e-06
iostream.py,162,_is_master_process,~,0,<built-in method posix.getpid>,1,1.39e-06,1.39e-06,4.789e-06,4.789e-06
session.py,599,msg_id,~,0,<built-in method posix.getpid>,1,6.340000000000001e-07,6.340000000000001e-07,4.789e-06,4.789e-06
_arraysetops_impl.py,342,_unique1d,~,0,<built-in method posix.getppid>,1,4.038e-06,4.038e-06,4.7292e-05,4.7292e-05
configuration_recovery.py,59,recover_configurations,~,0,<built-in method posix.getppid>,15,4.3254e-05,4.3254e-05,4.7292e-05,4.7292e-05
<frozen abc>,117,__instancecheck__,~,0,<built-in method _abc._abc_instancecheck>,37,7.0448e-05,7.0448e-05,7.0448e-05,7.0448e-05
<frozen abc>,121,__subclasscheck__,~,0,<built-in method _abc._abc_subclasscheck>,2,4.402e-06,4.402e-06,4.402e-06,4.402e-06
_arraysetops_impl.py,144,unique,~,0,<method 'append' of 'collections.deque' objects>,1,1.2900000000000001e-06,1.2900000000000001e-06,3.519e-06,3.519e-06
iostream.py,202,schedule,~,0,<method 'append' of 'collections.deque' objects>,1,5.250000000000001e-07,5.250000000000001e-07,3.519e-06,3.519e-06
base_events.py,1907,_add_callback,~,0,<method 'append' of 'collections.deque' objects>,2,1.7040000000000001e-06,1.7040000000000001e-06,3.519e-06,3.519e-06
base_events.py,1922,_run_once,~,0,<method 'popleft' of 'collections.deque' objects>,1,5.23e-07,5.23e-07,2.965e-06,2.965e-06
_arraysetops_impl.py,144,unique,~,0,<method 'popleft' of 'collections.deque' objects>,1,6.08e-07,6.08e-07,2.965e-06,2.965e-06
iostream.py,107,_handle_event,~,0,<method 'popleft' of 'collections.deque' objects>,2,1.074e-06,1.074e-06,2.965e-06,2.965e-06
numeric.py,1373,normalize_axis_tuple,~,0,<built-in method _operator.index>,4,1.5940000000000001e-06,1.5940000000000001e-06,8.305000000000001e-06,8.305000000000001e-06
_twodim_base_impl.py,159,eye,~,0,<built-in method _operator.index>,12,6.711000000000001e-06,6.711000000000001e-06,8.305000000000001e-06,8.305000000000001e-06
session.py,201,utcnow,~,0,<built-in method utcnow>,1,2.6594000000000003e-05,2.6594000000000003e-05,2.6594000000000003e-05,2.6594000000000003e-05
jsonutil.py,108,json_default,~,0,<method 'isoformat' of 'datetime.datetime' objects>,2,2.213e-05,2.213e-05,2.213e-05,2.213e-05
session.py,201,utcnow,~,0,<method 'replace' of 'datetime.datetime' objects>,1,5.1480000000000005e-06,5.1480000000000005e-06,5.1480000000000005e-06,5.1480000000000005e-06
selectors.py,451,select,~,0,<built-in method math.ceil>,1,1.1010000000000001e-06,1.1010000000000001e-06,1.1010000000000001e-06,1.1010000000000001e-06
base_events.py,771,call_at,~,0,<built-in method _heapq.heappush>,1,1.0110000000000001e-06,1.0110000000000001e-06,1.0110000000000001e-06,1.0110000000000001e-06
_arraysetops_impl.py,144,unique,~,0,<built-in method _heapq.heappop>,1,1.221e-06,1.221e-06,1.221e-06,1.221e-06
selectors.py,451,select,~,0,<method 'poll' of 'select.epoll' objects>,2,8.881400000000001e-05,0.0,0.000107953,16.390714456
enum.py,720,__call__,enum.py,1128,__new__,20,1.8887e-05,1.8887e-05,1.8887e-05,1.8887e-05
traitlets.py,2373,validate,traitlets.py,2336,_validate_bounds,1,7.8e-07,7.8e-07,7.8e-07,7.8e-07
bit_array.py,67,__init__,typing.py,1770,_no_init_or_replace_init,1,2.542e-06,2.542e-06,2.542e-06,2.542e-06
encoder.py,183,encode,encoder.py,205,iterencode,4,4.1555000000000004e-05,9.0566e-05,4.1555000000000004e-05,9.0566e-05
base_events.py,1922,_run_once,selectors.py,451,select,2,2.0006e-05,0.0,0.000109931,16.857680708
traitlets.py,720,__set__,traitlets.py,702,set,1,4.952e-06,2.5651000000000002e-05,4.952e-06,2.5651000000000002e-05
base_events.py,747,call_later,base_events.py,771,call_at,1,1.0514000000000001e-05,2.6632000000000002e-05,1.0514000000000001e-05,2.6632000000000002e-05
traitlets.py,689,__get__,traitlets.py,651,get,14,8.063e-06,8.063e-06,8.063e-06,8.063e-06
traitlets.py,731,_validate,traitlets.py,740,_cross_validate,1,4.383e-06,5.915e-06,4.383e-06,5.915e-06
counts.py,45,bit_array_to_arrays,base_events.py,1922,_run_once,1,1.357e-05,0.000701842,0.000112968,16.861103242000002
base_events.py,1922,_run_once,events.py,86,_run,1,3.86e-06,0.0006540340000000001,1.8432000000000002e-05,0.001482749
_arraysetops_impl.py,144,unique,events.py,86,_run,1,7.963e-06,0.0004964240000000001,1.8432000000000002e-05,0.001482749
base_events.py,1922,_run_once,selector_events.py,750,_process_events,1,4.123e-06,6.075e-06,1.0639000000000001e-05,1.8957e-05
_arraysetops_impl.py,144,unique,selector_events.py,750,_process_events,1,8.750000000000001e-07,8.750000000000001e-07,1.0639000000000001e-05,1.8957e-05
zmqstream.py,574,_handle_events,attrsettr.py,43,__getattr__,2,3.09e-05,0.00014479100000000002,4.5849e-05,0.000192238
zmqstream.py,677,_update_handler,attrsettr.py,43,__getattr__,2,1.4949e-05,4.7447e-05,4.5849e-05,0.000192238
socket.py,709,send_multipart,socket.py,632,send,7,0.00013035800000000001,0.000245862,0.000173928,0.000289432
